TF,Target,Score
89,171,0.2662919497057162
90,118,0.1818293663326122
90,117,0.2623621653226948
90,158,0.2468728808419911
91,184,0.2337504528555835
91,154,0.2426985090795846
91,149,0.2429945777653003
91,133,0.1783409056558227
91,167,0.331448854973826
91,112,0.3879708756916444
91,140,0.224734096745083
91,135,0.1804915951977705
92,145,0.3465449292930991
92,164,0.2831364295530803
92,120,0.1698447710056281
92,167,0.4374330903390978
92,195,0.5183879161861067
93,121,0.2258419950422876
93,141,0.2125499112798528
93,100,0.171498275823603
94,101,0.3472244963403502
94,176,0.2620910532929727
94,118,0.1798008952642396
95,111,0.2678463962210307
95,110,0.2086653044690899
95,184,0.2032554196247867
95,186,0.1666950155090726
95,176,0.2503628119512596
95,135,0.1973124242458879
96,156,0.2418244867592492
97,191,0.2262839913473271
97,154,0.1842462260318089
97,108,0.2189601226526549
98,131,0.2804366190570798
98,134,0.2337414397040151
98,150,0.2692363670857924
98,129,0.2480652112733938
98,143,0.4016278418003178
98,194,0.2527281833043028
99,198,0.2430219638836577
99,146,0.2669301015048223
99,182,0.4628163115027524
99,172,0.1762557692739931
99,107,0.1921062958930769
99,176,0.339870444044158
99,101,0.2783391319937414
99,155,0.2301944159473731
