TF,Target,Score
69,133,0.3464248313876965
70,115,0.2398470889890917
71,105,0.2099707878465
72,190,0.176973105767453
72,142,0.3965173467318208
72,151,0.3827469046408386
72,164,0.1861994746684439
72,171,0.1930812226802193
72,128,0.382381647817925
72,132,0.5013812705134445
72,104,0.246841452240388
72,184,0.2522787587117712
72,140,0.1971101568751899
73,194,0.7248306133965332
73,124,0.5810794740222219
73,168,0.1689834548257532
73,100,0.172213403966648
73,142,0.3679043434274793
73,143,0.1728847903896679
73,129,0.1692719361206064
73,174,0.1867494087928962
73,102,0.1878601001043002
73,130,0.2501531992849518
74,193,0.1758034665294447
74,197,0.4124761266967072
74,102,0.1885837751531203
74,152,0.3081243826334467
74,150,0.1889612370839875
74,121,0.2883980633245456
75,127,0.2110322298318978
75,175,0.1972812658297457
75,103,0.2806004832794981
76,123,0.1866912645085948
76,187,0.177078762100794
76,143,0.1772169512193117
76,167,0.2376621897716044
76,153,0.3550399640953368
76,115,0.1908357736393147
76,111,0.2000912866168602
77,153,0.2112285967712549
77,178,0.1844373470537695
77,169,0.3517546563056169
77,134,0.2026828551962542
77,157,0.2633701137551637
77,113,0.1930141662610197
77,177,0.5138714029597257
77,119,0.1903452525836642
77,161,0.2898276345907826
78,121,0.1879598859231101
78,147,0.3181874220342654
78,109,0.3078002904984929
78,129,0.1722545033212328
78,191,0.244193225712898
78,166,0.2931363574017432
79,168,0.3416687300925157
79,180,0.2158399127783839
79,192,0.3586526274965556
79,177,0.2121744949856959
80,100,0.2150495952803459
81,121,0.1802297063112609
81,198,0.1817683743240872
81,143,0.4781478911695304
81,166,0.2197191823657018
81,155,0.1909092547176893
81,126,0.2894947132919304
81,149,0.2002357075194215
81,147,0.1708178643832522
82,139,0.3147096359645673
82,168,0.3841334610840007
82,170,0.1737713669154564
82,148,0.1798210337150656
82,143,0.2124567226576886
82,174,0.3498801599975749
83,187,0.4400709492340616
83,113,0.5122327467615081
83,198,0.2430384353477283
83,100,0.1903954221856385
83,145,0.2175914561235137
83,106,0.2000007170465109
83,171,0.2005828106887242
83,104,0.2088866060353875
83,137,0.307671404867355
83,129,0.4007125758995057
84,132,0.2970322196221929
84,135,0.1939986404171401
84,159,0.2311537325057392
84,196,0.1702453230385002
84,162,0.4107827972594919
84,186,0.3951343544081224
84,106,0.2708654663980901
84,138,0.1875026987460289
85,199,0.3756854425631286
85,130,0.4331118821623448
85,112,0.4003572502912236
85,184,0.2738240925260862
85,108,0.3269678769369324
85,173,0.2777211365559208
85,137,0.3435783837399801
85,104,0.3323511325558575
86,111,0.1676664203732983
86,148,0.2142544225265783
86,114,0.1776692490758242
86,107,0.1750095790299434
87,105,0.2420144389695651
87,158,0.3242912752215321
87,116,0.226873030972306
87,139,0.1930280722682087
88,192,0.1717379265248775
88,117,0.2324172091691034
88,140,0.3727147809378793
89,187,0.1969854581844132
89,171,0.264062620593832
89,100,0.2102286894927364
89,131,0.170578008543063
89,142,0.2581773840434002
89,119,0.2281363818543132
90,158,0.2700049987798247
90,117,0.2797959557014094
90,118,0.1840427991352353
91,149,0.2421345110211229
91,167,0.3302975686469822
91,154,0.2378228810105914
91,140,0.2341188187966403
91,135,0.1836389331668589
91,112,0.3880226447715528
91,133,0.1739705771795213
91,184,0.2347828943017998
92,164,0.2768720979924325
92,167,0.4372764004090357
92,123,0.1726062562472584
92,195,0.5121303013032419
92,145,0.3416477777472883
92,120,0.1730890836613909
93,121,0.230296012601551
93,100,0.1776059365577975
93,141,0.2123475258122229
94,101,0.3453775217244482
94,176,0.2591412484410991
94,118,0.1698939436193847
95,110,0.2112829764850797
95,135,0.2114592035844643
95,119,0.1700792884615751
95,111,0.2787957760348173
95,178,0.167106446460058
95,186,0.173920349362249
95,184,0.2093210210875998
95,176,0.2452354428495061
96,156,0.239896262246191
97,191,0.2277869660985516
97,108,0.2333980435671112
97,154,0.1856369920659912
98,194,0.2374029756348455
98,129,0.2555982402022334
98,143,0.3958793652646112
98,131,0.274018897159897
98,150,0.2831486828760828
98,134,0.2371980694986017
99,198,0.2236818842316713
99,101,0.258966479186203
99,182,0.4551210163729544
99,146,0.2642211101354528
99,176,0.3179833515799812
99,124,0.18780202921025
99,107,0.1862117583679533
99,155,0.2233314986337981
99,172,0.1705837763444288
